CsiNumber,Symbol,Name,Exchange,IsActive,StartDate,EndDate,ConversionFactor,SwitchCfDate,PreSwitchCf,SubExchange,ExchangeSymbol
58995,EAN,"Citi *% ELKS bsd Upon Lowe's Co. Inc",AMEX,0,2007-10-15,2008-06-06,2,,,,EAN
58996,EBA,"MS 9% SPARQS Mndtrly Exch CS eBay Inc",AMEX,0,2007-10-15,2008-03-20,2,,,,EBA
58997,EBC,"Citi 10% ELKS Lnkd to Best Buy Co. Inc.",AMEX,0,2007-10-15,2008-01-08,2,,,,EBC
58999,EHJ,"Citigroup Funding Inc",AMEX,0,2007-10-15,2008-07-07,2,,,,EHJ
60198,WGW,"WESTERN GOLDFIELDS INC IDAHO",AMEX,0,2004-05-05,2009-06-11,2,,,,WGW
60311,REX,"VIREXX MEDICAL INC",AMEX,0,2004-05-11,2008-09-30,2,,,,REX
60327,PZZ,"PROSPECT MEDICAL HLDGS CL A",AMEX,0,2004-05-11,2008-06-02,2,,,,PZZ
60506,GIG,"Gigpeak Inc",AMEX,0,2004-07-26,2017-07-14,2,,,NYSE Mkt,GIG
60529,EOX,"Emerald Oil Inc",AMEX,0,2004-08-10,2016-03-23,2,,,NYSE Mkt,EOX
61676,COHN,"Cohen Compny Ord NOW <COHN.K> US19249M10",AMEX,1,2004-03-17,2021-08-03,2,,,NYSE Mkt,COHN
61937,NLT,"iShares Trust S&P SmallCap 600 BARRA",AMEX,0,2005-03-23,2006-11-29,2,,,,NLT
61942,JFP,"Nuveen Tax-Advantaged Floating Rate Fd",AMEX,0,2005-03-29,2012-06-22,2,,,,JFP
61994,TIS,"Orchids Paper Products Co",AMEX,0,2005-07-15,2019-04-01,2,,,NYSE Mkt,TIS
66176,BZC,"Breeze-Eastern",AMEX,0,2005-01-21,2015-12-31,2,,,NYSE Mkt,BZC
66210,DNN,"Denison Mine Corp",AMEX,1,2005-02-09,2021-08-03,2,,,NYSE Mkt,DNN
66231,AZS,"Arizona Star Resource Corp",AMEX,0,2005-02-16,2008-03-13,2,,,,AZS
66253,FRG,"Fronter Gold Inc",AMEX,0,2005-02-17,2011-05-06,2,,,,FRG
66259,BMD,"Birch Mountains Resources Ltd",AMEX,0,2005-02-17,2008-08-27,2,,,,BMD
66262,JAV,"Javelin Pharmaceuticals",AMEX,0,2005-02-17,2011-04-21,2,,,,JAV
66270,DIL,"Dyadic International Inc",AMEX,0,2005-02-17,2007-11-05,2,,,,DIL
66273,BUF,"Minrad International Inc",AMEX,0,2005-02-17,2009-03-11,2,,,,BUF
66403,SILU,"Sprott Resource Lending",AMEX,0,2005-05-02,2013-07-24,2,,,,SILU
68174,URZ,"Uranerz Energy Corp",AMEX,0,2005-11-10,2015-06-18,2,,,NYSE Mkt,URZ
68177,GSB,"GlobalSCAPE Inc",AMEX,0,2003-09-09,2020-08-28,2,,,NYSE Mkt,GSB
68218,ISR,"IsoRay Inc",AMEX,1,2005-11-10,2021-08-03,2,,,NYSE Mkt,ISR
68252,ROY,"International Realty Corp",AMEX,0,2005-11-16,2010-03-04,2,,,,ROY
68264,ASM,"Avino Silver",AMEX,1,2005-11-21,2021-08-03,2,,,NYSE Mkt,ASM
68279,AZC,"Augusta Resource Corp",AMEX,0,2005-11-25,2014-09-26,2,,,,AZC
68297,ATSC,"ATS Corporation",AMEX,0,2005-12-06,2012-03-30,2,,,,ATSC
68336,GTE,"Gran Tierra Energy Inc",AMEX,1,2005-12-21,2021-08-03,2,,,NYSE Mkt,GTE
68665,PZG,"Paramount Gold & Silver Corp",AMEX,0,2006-05-08,2015-04-17,2,,,NYSE Mkt,PZG
68677,XRA,"Exeter Resource Corp",AMEX,0,2006-05-09,2017-08-02,2,,,NYSE Mkt,XRA
68721,WRN,"Western Copper and Gold Corp",AMEX,1,2006-05-19,2021-08-03,2,,,NYSE Mkt,WRN
69533,REK,"Merrill Russell 2K AR Notes",AMEX,0,2007-09-04,2008-11-06,2,,,,REK
74086,AXU,"Alexco Resource Corp",AMEX,1,2006-09-08,2021-08-03,2,,,NYSE Mkt,AXU
74117,GORO,"Gold Resource Corp",AMEX,1,2006-09-14,2021-08-03,2,,,NYSE Mkt,GORO
74302,RLGT,"Radiant Logistics Inc",AMEX,1,2006-11-01,2021-08-03,2,,,NYSE Mkt,RLGT
74514,SYN,"Synthetic Biologics Inc",AMEX,1,2006-12-18,2021-08-03,2,,,NYSE Mkt,SYN
74883,HTM,"U.S. Geothermal Inc",AMEX,0,2007-02-20,2018-07-09,2,,,NYSE Mkt,HTM
74959,MAG,"Mag Silver Corp",AMEX,1,2007-03-14,2021-08-03,2,,,NYSE Mkt,MAG
76163,UAVS,"AgEagle Aerial Systems Inc",AMEX,1,2007-05-21,2021-08-03,2,,,NYSE Mkt,UAVS
79056,UEC,"Uranium Energy Corp",AMEX,1,2007-04-05,2021-08-03,2,,,NYSE Mkt,UEC
79136,TAT,"Transatlantic Petroleum Ltd",AMEX,0,2007-04-09,2020-12-23,2,,,NYSE Mkt,TAT
79142,REI,"Ring Energy Inc",AMEX,1,2007-04-10,2021-08-03,2,,,NYSE Mkt,REI
79384,XCR,"Xcorporeal Inc",AMEX,0,2007-05-01,2009-09-03,2,,,,XCR
79434,THM,"International Tower Hill Mines Ltd",AMEX,1,2007-05-01,2021-08-03,2,,,NYSE Mkt,THM
79568,LZR,"Emergent Group Inc",AMEX,0,2007-05-07,2011-04-21,2,,,,LZR
80226,PBTH,"Prolor Biotech",AMEX,0,2007-06-20,2013-08-28,2,,,,PBTH
80919,EMX,"EMX Royalty Corp",AMEX,1,2007-08-28,2021-08-03,2,,,NYSE Mkt,EMX
83000,SIH,"SPA MarketGrader 100 Fund",AMEX,0,2007-10-17,2009-09-08,2,,,,SIH
83001,SVD,"SPA MarketGrader Mid Cap 100 Fund",AMEX,0,2007-10-17,2009-09-08,2,,,,SVD
83003,SNB,"SPA MarketGrader 200 Fund",AMEX,0,2007-10-17,2009-09-08,2,,,,SNB
83004,SSK,"SPA MarketGrader Small Cap 100 Fund",AMEX,0,2007-10-17,2009-09-08,2,,,,SSK
83008,EKE,"Citi 10.85% ELKS bsd Upon NYSE Euronext",AMEX,0,2007-10-18,2008-06-06,2,,,,EKE
83009,ELC,"ML Acc Ret Nt Lnkd Enrgy Slct SctrIndx",AMEX,0,2007-10-18,2008-03-12,2,,,,ELC
83010,EMH,"Citi Eq Lnkd Securts Lnkd Monsanto Co",AMEX,0,2007-10-18,2008-05-08,2,,,,EMH
83012,EQL,"Citigroup Funding Inc",AMEX,0,2007-10-18,2007-11-05,2,,,,EQL
83013,ESK,"Citi 8% ELKS bsd on CS Starbucks Corp",AMEX,0,2007-10-18,2008-03-06,2,,,,ESK
83014,ESM,"ML Acc Ret Nts Lkd to th MSCI EAFE Idx",AMEX,0,2007-10-18,2008-02-06,2,,,,ESM
83015,EVD,"Citi ELKS Bsd Upon American Exprss Co",AMEX,0,2007-10-18,2008-09-24,2,,,,EVD
83016,FWT,"MS 8%SPARQS Lnkd Weatherford Intnl Ltd",AMEX,0,2007-10-18,2008-06-25,2,,,,FWT
83022,HCT,"Morgan Stanley HITS 8% ConocoPhilips",AMEX,0,2007-10-18,2008-03-20,2,,,,HCT
83024,HPD,"MS Prtctd Abslt Rtrn Nts PHLX HsngSctr",AMEX,0,2007-10-18,2008-10-17,2,,,,HPD
83025,HPM,"MS Br Mrkt PLS Bsd Vl PHLX Hsng Sctr Inx",AMEX,0,2007-10-18,2008-02-20,2,,,,HPM
83027,ICZ,"Citigroup LASERS 1/8/2008",AMEX,0,2007-10-18,2008-01-08,2,,,,ICZ
83029,JNR,"Claymore Clr Glbl Vccn Indx",AMEX,0,2007-10-18,2008-03-07,2,,,,JNR
83030,KSF,"Claymore KLD Sudan Free Large-Cap Core",AMEX,0,2007-10-18,2008-03-07,2,,,,KSF
83032,MAO,"Merril Accel Return Notes 8/27/2009",AMEX,0,2007-10-18,2008-02-01,2,,,,MAO
83036,MLD,"Merril Accel Return Notes 4/7/2008",AMEX,0,2007-10-18,2008-04-07,2,,,,MLD
83038,MNA,"ML Accelerated Ret Nts Lkd S&P 500 Idx",AMEX,0,2007-10-18,2008-04-18,2,,,,MNA
83040,MRA,"ML Acc Ret Nt Lnkd to Dw Jns IndtrlAvg",AMEX,0,2007-10-18,2007-11-20,2,,,,MRA
83041,MRI,"ML Acc Ret Nts Lnkd toth DJ Indrl Avrg",AMEX,0,2007-10-18,2008-03-06,2,,,,MRI
83044,MYH,"MS 9% SPARQS Lnkd to Yahoo Inc",AMEX,0,2007-10-18,2007-12-20,2,,,,MYH
83045,MZP,"ML Aclrtd Ret Nts Lnkd MSCI EAFE Indx",AMEX,0,2007-10-18,2008-09-04,2,,,,MZP
83046,NAR,"ML Accelerated Rtrn NtLkd S&P MdCp400Ind",AMEX,0,2007-10-18,2008-04-04,2,,,,NAR
83047,NBM,"ML Acc Ret Bear Mkt Nt Lnkd S&P500 Inx",AMEX,0,2007-10-18,2008-07-09,2,,,,NBM
83048,NIN,"MS PLUS Bsd on Value of Nikkei 225 Indx",AMEX,0,2007-10-18,2008-01-18,2,,,,NIN
83049,NKM,"ML Accelerated Ret Nts Lkd Nikei 225 Ind",AMEX,0,2007-10-18,2008-05-08,2,,,,NKM
83050,NKP,"MS PLUS Lnkd to the Nikkei 225 Idx",AMEX,0,2007-10-18,2008-04-30,2,,,,NKP
83051,NKV,"ML Acc Ret Nts Lnkd to Nikkei225 Indx",AMEX,0,2007-10-18,2008-01-07,2,,,,NKV
83055,PBM,"Pacific Booker Minerals Inc",AMEX,0,2007-10-18,2016-04-29,2,,,NYSE Mkt,PBM
83059,PHE,"ML Acc Rt Bear Mkt Nt Lnkd PHLX HS Inx",AMEX,0,2007-10-18,2008-08-07,2,,,,PHE
83067,RDP,"Morgan Stanley PLUS Bear S&P500",AMEX,0,2007-10-18,2008-07-18,2,,,,RDP
83068,RRL,"ML Acc Ret Nts Lkd to Russel 2000 Indx",AMEX,0,2007-10-18,2008-01-04,2,,,,RRL
83070,RTC,"ML Aclrtd Rtn Br Mkt Nts Lkd Rusl3000Idx",AMEX,0,2007-10-18,2008-11-06,2,,,,RTC
83071,RTE,"ML Acc Ret Nt Lnkd MSCI EAFE Inx 9Jul08",AMEX,0,2007-10-18,2008-07-08,2,,,,RTE
83073,RTX,"ML AclrtdRtrn BearMkt NtsLkd Rsll2000Inx",AMEX,0,2007-10-18,2008-10-06,2,,,,RTX
83074,SAR,"MS PLUS bsd on the S&P 500 Idx",AMEX,0,2007-10-18,2008-03-20,2,,,,SAR
83076,SBK,"MS PLUS Based on the S&P 500 Index",AMEX,0,2007-10-18,2008-10-17,2,,,,SBK
83077,SBM,"MS 9% HITS Lnkd to Schlumberger Limited",AMEX,0,2007-10-18,2007-12-20,2,,,,SBM
83078,SEM,"Citi Stk Mkt Uptrn Nt Lnkd DJ EURO50 Inx",AMEX,0,2007-10-18,2007-11-09,2,,,,SEM
83079,SKC,"Citigroup Funding Inc",AMEX,0,2007-10-18,2008-10-08,2,,,,SKC
83080,SKJ,"Citi SMNS Lnkd DJ Indstrl Average",AMEX,0,2007-10-18,2008-06-06,2,,,,SKJ
83082,SPU,"MS PLUS Lnkd to the S&P 500 Idx",AMEX,0,2007-10-18,2008-03-20,2,,,,SPU
83087,TDH,"Dsc Tr20 Tgt ETF",AMEX,0,2007-10-18,2015-05-18,2,,,NYSE ARCA,TDH
83088,TDN,"Dsc Tr30 Tgt ETF",AMEX,0,2007-10-18,2015-05-18,2,,,NYSE ARCA,TDN
83089,TDV,"Dsc Tr40 Tgt Etf",AMEX,0,2007-10-18,2015-05-18,2,,,NYSE ARCA,TDV
83090,TDX,"Dsc Xtrck Tg ETF",AMEX,0,2007-10-18,2015-05-18,2,,,NYSE ARCA,TDX
83092,UZW,"ML Acc Ret Br Mkt Nts Lkd Utlts Str Indx",AMEX,0,2007-10-18,2008-10-06,2,,,,UZW
83093,XZP,"MS PLUS Bsd on PHLX Oil Serv Sctr Inx",AMEX,0,2007-10-18,2008-03-20,2,,,,XZP
83094,CXA,"SPDR Nuveen Barclays CA Muni Bond ETF",AMEX,0,2007-10-18,2016-08-24,2,,,NYSE ARCA,CXA
83101,IAN,"Inter-Atlantic Financial Inc",AMEX,0,2007-10-23,2010-02-19,2,,,,IAN
83108,NBY,"NovaBay Pharmaceuticals Inc",AMEX,1,2007-10-26,2021-08-03,2,,,NYSE Mkt,NBY
83114,ABH,"Abitibibowater Inc",AMEX,0,2007-10-29,2009-10-15,2,,,,ABH
83115,NAQ,"Retail Opportunity Investments Corp",AMEX,0,2007-10-30,2009-11-02,2,,,,NAQ
83116,TCW,"Triplecrown Acquisition Corp",AMEX,0,2007-11-01,2009-10-30,2,,,,TCW
83119,DSP,"SP Acquisition Holdings Inc",AMEX,0,2007-11-02,2009-10-14,2,,,,DSP
83129,CUT,"Invesco MSCI Global Timber ETF",AMEX,1,2007-11-09,2021-08-03,2,,,NYSE ARCA,CUT
83135,SGS,"Stream Global Services Inc",AMEX,0,2007-11-27,2012-04-26,2,,,,SGS
83141,USL,"United States 12 Month Oil Fund LP",AMEX,1,2007-12-06,2021-08-03,2,,,NYSE ARCA,USL
83144,CLA,"Capitol Acquisition Corp",AMEX,0,2007-12-12,2009-11-06,2,,,,CLA
83145,GPH,"Golden Pond Healthcare Inc",AMEX,0,2007-12-13,2009-11-19,2,,,,GPH
83151,LIA,"Liberty Acquisition Holdings Corp",AMEX,0,2007-12-19,2011-04-21,2,,,,LIA
83154,RCR,"RMR Dividend Capture Fund",AMEX,0,2007-12-19,2009-09-04,2,,,,RCR
83170,URX,"United Refining Energy Corp",AMEX,0,2008-01-29,2009-12-24,2,,,,URX
83173,HIA,"Highlands Acquisition Corp",AMEX,0,2008-01-29,2011-04-21,2,,,,HIA
83174,GQN,"Global Brands Acquisition Corp",AMEX,0,2008-01-29,2009-12-16,2,,,,GQN
83175,ENQ,"Citigroup ELKS 11.0% Nucor",AMEX,0,2008-01-29,2008-11-05,2,,,,ENQ
83186,SJA,"Short S&P 500 Pro Shares",AMEX,0,2006-06-20,2009-10-15,2,,,,SJA
83187,SJB,"UltraShort S&P500 ProShares",AMEX,0,2006-07-12,2009-10-15,2,,,,SJB
83188,EJP,"Short QQQ ProShares",AMEX,0,2006-06-20,2009-10-15,2,,,,EJP
83189,ECJ,"Ultra QQQ ProShares",AMEX,0,2006-06-20,2009-10-15,2,,,,ECJ
83190,FYR,"Sapphire Industrials Corp",AMEX,0,2008-01-31,2010-01-29,2,,,,FYR
83194,HMR,"Sports Properties Acq Corp",AMEX,0,2008-02-05,2010-01-29,2,,,,HMR
83195,TUX,"Trian Acquisition I Corp",AMEX,0,2008-02-05,2010-02-03,2,,,,TUX
83207,GIY,"Guggenheim Enhanced Core Bond ETF",AMEX,0,2008-02-12,2014-03-07,2,,,,GIY
83208,GSY,"Invesco Ultra Short Duration ETF",AMEX,1,2008-02-12,2021-08-03,2,,,NYSE ARCA,GSY
83209,UEM,"Claymore US-1 - The Capital Markets Idx",AMEX,0,2008-02-12,2011-04-25,2,,,,UEM
83273,AXG,"Atlas Acquisition Holdings Corp",AMEX,0,2008-02-14,2010-02-25,2,,,,AXG
83295,EOH,"Lehman Com Agri Beta",AMEX,0,2008-02-21,2008-09-25,2,,,,EOH
83296,RAW,"Lehman Com Indx Beta",AMEX,0,2008-02-21,2008-09-25,2,,,,RAW
83323,UGA,"United States Gasoline Fund LP",AMEX,1,2008-02-28,2021-08-03,2,,,NYSE ARCA,UGA
83324,SMB,"Market Vect AMT-Free Short Municipal Ind",AMEX,1,2008-02-28,2021-08-03,2,,,BATS Global Markets,SMB
83383,NLX,"Overture Acquisition Corp",AMEX,0,2008-03-03,2010-02-11,2,,,,NLX
83483,TGY,"Tremisis Energy Acquisition Corp II",AMEX,0,2008-03-05,2009-12-16,2,,,,TGY
83517,WIP,"SPDR FTSE Intl Gov Inflation-Protected B",AMEX,1,2008-03-19,2021-08-03,2,,,NYSE ARCA,WIP
83525,SPU,"MS PLUS Lnkd to the S&P 500 Idx",AMEX,0,2008-03-25,2008-05-02,2,,,,SPU
83527,SHZ,"China Shen Zhou Mining & Resources Inc",AMEX,0,2008-03-24,2013-05-28,2,,,,SHZ
83528,TYM,"Asia Time Corp",AMEX,0,2008-03-25,2009-04-21,2,,,,TYM
83531,SAR,"MS PLUS bsd on the S&P 500 Idx",AMEX,0,2008-03-24,2008-04-24,2,,,,SAR
83536,HCT,"Morgan Stanley",AMEX,0,2008-03-24,2008-04-24,2,,,,HCT
83538,XZP,"MS PLUS Bsd on PHLX Oil Serv Sctr Inx",AMEX,0,2008-03-25,2008-04-24,2,,,,XZP
83539,EBA,"MS 9% SPARQS Mndtrly Exch CS eBay Inc",AMEX,0,2008-03-24,2008-04-24,2,,,,EBA
83546,YYY,"Bear Stearns Current Yield Fund",AMEX,0,2008-03-25,2008-10-01,2,,,,YYY
83617,BPW,"BPW Acquisition Corp",AMEX,0,2008-04-01,2010-04-16,2,,,,BPW
83618,TLL,"ProShares UltraShort Telecommunications",AMEX,0,2008-04-01,2015-09-14,2,,,NYSE ARCA,TLL
83749,UHN,"Us Dsl-Htng Oil",AMEX,0,2008-04-10,2018-09-06,2,,,NYSE ARCA,UHN
84179,ADGE,"American DG Energy Inc",AMEX,0,2007-12-27,2017-07-14,2,,,NYSE Mkt,ADGE
84194,INFU,"InfuSystems Holdings Inc",AMEX,1,2007-12-27,2021-08-03,2,,,NYSE Mkt,INFU
84368,ITP,"IT Tech Packaging",AMEX,1,2007-10-01,2021-08-03,2,,,NYSE Mkt,ITP
84703,SRCI,"SRC Energy Inc",AMEX,0,2008-02-28,2020-01-14,2,,,NYSE Mkt,SRCI
84945,QRM,"Quest Rare Minrl",AMEX,0,2008-04-24,2015-02-19,2,,,NYSE Mkt,QRM
85313,ERINQ,"Erin Energy Corp",AMEX,0,2008-05-22,2018-09-19,2,,,OTC Markets Pink Sheets,ERINQ
85321,HDJ,"ML Bear Mkt STARSLnkd PHLX Hsng Sctr Idx",AMEX,0,2008-05-22,2008-11-26,2,,,,HDJ
85326,PJK,"Eksportfinans ASA PLUS Bsd S&P 500 Idx",AMEX,0,2008-05-22,2008-11-28,2,,,,PJK
85335,USY,"WisdomTree U S Current Income Fund",AMEX,0,2008-05-22,2011-04-20,2,,,,USY
85337,CYB,"WisdomTree Chinese Yuan Strategy Fund",AMEX,1,2008-05-22,2021-08-03,2,,,NYSE ARCA,CYB
85338,BZF,"WisdomTree Brazilian Real Strategy Fund",AMEX,0,2008-05-22,2019-03-14,2,,,NYSE ARCA,BZF
85339,JNB,"NETS FTSE/JSE Top 40 Indx Fund",AMEX,0,2008-05-22,2009-06-17,2,,,,JNB
85345,URR,"MS Market Vectors Double Long Euro ETN",AMEX,0,2008-05-22,2020-04-29,2,,,NYSE ARCA,URR
85547,BKJ,"Bancorp of New Jersey Inc",AMEX,0,2008-06-03,2019-12-31,2,,,NYSE Mkt,BKJ
85791,BTG,"B2Gold Corp",AMEX,1,2008-06-24,2021-08-03,2,,,NYSE Mkt,BTG
86118,ALO,"Alio Gold Inc",AMEX,0,2008-06-25,2020-07-01,2,,,NYSE Mkt,ALO
86187,PED,"Petroflow Enery Ltd",AMEX,0,2008-06-25,2010-06-08,2,,,,PED
86619,UOY,"MACROShares Oil Up",AMEX,0,2008-07-01,2009-09-08,2,,,,UOY
86621,ITL,"NETS S&P/MIB Indx Fund",AMEX,0,2008-05-12,2009-06-17,2,,,,ITL
86626,RTW,"Rydex Inverse 2x S&P Select Sctr Tchnlgy",AMEX,0,2008-06-19,2011-04-25,2,,,,RTW
86627,RHO,"Rydex Inverse 2x S&P Select Sctr Hlth Cr",AMEX,0,2008-06-20,2011-04-25,2,,,,RHO
86642,OKLAH,"Spade Oklahoma",AMEX,0,1999-12-31,2014-03-24,2,,,,OKLAH
86847,URG,"Ur Energy Inc",AMEX,1,2008-07-25,2021-08-03,2,,,NYSE Mkt,URG
87100,IBIO,"Ibio Inc",AMEX,1,2008-08-19,2021-08-03,2,,,NYSE Mkt,IBIO
87111,JFT,"JPMorgan Chase & Co ETN Trst Enh 4.33 Ix",AMEX,0,2008-05-22,2013-10-09,2,,,,JFT
87114,IPK,"SPDR S&P International Technology Sector",AMEX,0,2008-07-24,2017-07-24,2,,,NYSE ARCA,IPK
87115,IPN,"SPDR S&P International Industrial Sector",AMEX,0,2008-07-25,2017-07-24,2,,,NYSE ARCA,IPN
87116,IPS,"SPDR S&P International Cnsmr Stpls Sctr",AMEX,0,2008-07-25,2017-07-24,2,,,NYSE ARCA,IPS
87117,IPU,"SPDR S&P Internat'l Utilities Sector ETF",AMEX,0,2008-07-25,2017-07-24,2,,,NYSE ARCA,IPU
87291,RET,"Br MktStgc Acclrtd Rdmptn SeLkd DJ US Rl",AMEX,0,2008-09-10,2009-09-03,2,,,,RET
87860,MHH,"Mastech Digital",AMEX,1,2008-11-19,2021-08-03,2,,,NYSE Mkt,MHH
87869,TPI,"Tianyin Pharmaceutical Co. Inc",AMEX,0,2008-11-19,2017-03-20,2,,,NYSE Mkt,TPI
87951,HNB,"Herald Natnal Bk",AMEX,0,2008-12-09,2012-02-29,2,,,,HNB
88239,AVL,"Avalon Rare Mtls",AMEX,0,2009-01-08,2015-12-29,2,,,NYSE Mkt,AVL
88776,LSG,"Lake Shore Gold Corp",AMEX,0,2009-02-13,2016-04-01,2,,,NYSE Mkt,LSG
88808,HLTH,"Nobilis Health Corp",AMEX,0,2009-02-13,2019-09-10,2,,,NYSE Mkt,HLTH
89162,NPN,"Nuveen Pennsylvania Municipal Value Fund",AMEX,0,2009-04-28,2021-03-05,2,,,NYSE,NPN
89163,NJV,"Nuveen New Jersey Municipal Value Fund",AMEX,0,2009-04-28,2021-03-05,2,,,NYSE,NJV
89934,CONM,"Conmed Healthcare Management Inc",AMEX,0,2009-08-26,2012-08-28,2,,,,CONM
89936,RIF,"RMR REAL ESTATE",AMEX,0,2009-08-26,2012-01-20,2,,,,RIF
90258,MLA,"MARKET INDEX MITTS",AMEX,0,2009-10-09,2013-09-26,2,,,,MLA
90278,AUMN,"Golden Minerals Co",AMEX,1,2009-05-07,2021-08-03,2,,,NYSE Mkt,AUMN
90508,MINT,"PIMCO Enhanced Short Maturity ETF",AMEX,1,2009-11-17,2021-08-03,2,,,NYSE ARCA,MINT
90574,IWL,"iShares Russell Top 200 ETF",AMEX,1,2009-09-28,2021-08-03,2,,,NYSE ARCA,IWL
90575,IWX,"iShares Russell Top 200 Value ETF",AMEX,1,2009-09-28,2021-08-03,2,,,NYSE ARCA,IWX
90576,IWY,"iShares Russell Top 200 Growth ETF",AMEX,1,2009-09-28,2021-08-03,2,,,NYSE ARCA,IWY
92120,AXX,"Aldrn Irn Ore Cr",AMEX,0,2009-12-18,2015-12-15,3,,,NYSE Mkt,AXX
92284,XG,"Extorre Gold Min",AMEX,0,2010-03-25,2012-08-21,2,,,,XG
92381,AMPE,"Ampio Pharmaceuticals Inc",AMEX,1,2010-03-31,2021-08-03,2,,,NYSE Mkt,AMPE
94027,SAND,"Sandstorm Gold Ltd",AMEX,1,2010-02-22,2021-08-03,2,,,NYSE,SAND
94324,CIL,"China Intgnt L&E",AMEX,0,2010-06-18,2011-06-14,2,,,,CIL
94451,MHR+C,"Magnum Hunter Resources Corp",AMEX,0,2010-07-01,2015-12-15,2,,,OTC Markets Pink Sheets,MHR+C
94466,SDO+B,"San Diego Gas and Electric Co",AMEX,0,2010-07-01,2013-10-14,2,,,,SDO+B
94500,NMB+C,"Nuveen Massachusetts Dividend Advtg Muni",AMEX,0,2010-07-01,2014-06-06,2,,,,NMB+C
94504,PCG+I,"Pacific Gas & Electric Co. pf I",AMEX,1,2010-07-01,2021-08-03,2,,,NYSE Mkt,PCG+I
94509,SDO+A,"San Diego Gas and Electric Co",AMEX,0,2010-07-01,2013-10-14,2,,,,SDO+A
94536,GGN+A,"Gamco Gl Gold Pf",AMEX,0,2010-07-01,2013-06-11,2,,,,GGN+A
94546,NHC+A,"National HealthCare Corp",AMEX,0,2010-07-01,2015-10-27,2,,,NYSE Mkt,NHC+A
94549,PCG+G,"Pacific Gas & Electric Co. pf G",AMEX,1,2010-07-01,2021-08-03,2,,,NYSE Mkt,PCG+G
94553,SCE+B,"Southern California Edison Co",AMEX,0,2010-07-01,2020-09-25,2,,,NYSE Mkt,SCE+B
95201,ELMD,"Electromed Inc",AMEX,1,2010-08-13,2021-08-03,2,,,NYSE Mkt,ELMD
95362,WSR,"Whitestone REIT",AMEX,1,2010-08-26,2021-08-03,2,,,NYSE,WSR
95445,XTNT,"Xtant Medical Holdings Inc",AMEX,1,2010-07-01,2021-08-03,2,,,NYSE Mkt,XTNT
95524,CFD,"Nuveen Diversified Commodity Fund",AMEX,0,2010-09-28,2016-12-23,2,,,NYSE Mkt,CFD
96494,NFZ+C,"Nuveen Arizona Dividend Advantage Muni F",AMEX,0,2010-11-15,2013-04-05,2,,,,NFZ+C
96856,NZW+C,"Nuven Michn Pr C",AMEX,0,2010-11-12,2013-01-04,2,,,,NZW+C
96860,CTP,"CTPartners Executive Search Inc",AMEX,0,2010-12-08,2015-10-12,2,,,NYSE Mkt,CTP
98090,APTS,"Preferred Apartment Communities Inc",AMEX,1,2011-04-01,2021-08-03,2,,,NYSE,APTS
98797,RVM,"Revett Minerals Inc",AMEX,0,2011-05-10,2015-06-15,2,,,NYSE Mkt,RVM
104229,SVLC,"SilverCrest Mines Inc",AMEX,0,2012-01-17,2015-10-01,2,,,NYSE Mkt,SVLC
104875,HYXU,"iShares Int'l High Yield Bond",AMEX,1,2012-04-03,2021-08-03,2,,,BATS Global Markets,HYXU
104882,IYLD,"iShares Morningstar Multi-Asset Income",AMEX,1,2012-04-09,2021-08-03,2,,,BATS Global Markets,IYLD
104883,GHYG,"iShares Global High Yield Corp Bond ETF",AMEX,1,2012-04-09,2021-08-03,2,,,BATS Global Markets,GHYG
104884,EMHY,"iShares Emerging Markets High Yield Bond",AMEX,1,2012-04-03,2021-08-03,2,,,BATS Global Markets,EMHY
108001,MHRCG,"MAGNUM HUNTER RESOURCES CORP PFD",AMEX,0,2011-03-21,2015-12-17,2,,,OTC Markets Pink Sheets,MHRCG
108014,GST+A,"Gastar Exploration USA Inc 8.625% Cum Pf",AMEX,0,2011-06-23,2018-12-18,2,,,OTC Markets Pink Sheets,GST+A
108047,ETUA,"eUnits 2 Year U.S. Market",AMEX,0,2012-01-27,2014-01-24,2,,,,ETUA
108092,EPM+A,"Evolution Petroleum Corp 85% Cum Pfd Ser",AMEX,0,2011-07-05,2016-11-11,2,,,NYSE Mkt,EPM+A
108264,TMQ,"Trilogy Metals",AMEX,1,2012-04-25,2021-08-03,2,,,NYSE Mkt,TMQ
108272,AQ,"Acquity Group Ltd",AMEX,0,2012-04-27,2013-07-08,2,,,,AQ
108335,ETUB,"eUnits 2 Year U.S. Market Parti",AMEX,0,2012-05-31,2014-05-21,2,,,,ETUB
108360,GSV,"Gold Standard Ventures Corp",AMEX,1,2012-06-08,2021-08-03,2,,,NYSE Mkt,GSV
108772,NKG+E,"Nuveen Georgia Dividnd Advntg Mncpl Fd 2",AMEX,0,2012-09-18,2014-05-29,2,,,,NKG+E
112131,CTF,"Nuveen Long/Short Commodity Tot",AMEX,0,2012-10-26,2016-12-23,2,,,NYSE Mkt,CTF
112237,ADK+A,"Adcare Health Systems Inc",AMEX,0,2012-11-15,2017-09-29,2,,,NYSE Mkt,ADK+A
112330,MHRCL,"MAGNUM HUNTER RESOURCES CORP PFD",AMEX,0,2012-12-13,2015-12-17,2,,,OTC Markets Pink Sheets,MHRCL
112472,NUM+C,"Nuveen Michigan Quality Income",AMEX,0,2013-01-14,2013-12-19,2,,,,NUM+C
